#OTU	NSTI
274035	0.362989
274050	0.22382399999999997
274061	0.091583
274071	0.20338599999999998
274075	0.036829
274080	1.7793729999999999
274083	0.146938
274087	0.085591
274091	0.044528
274093	0.081719
274095	0.05413
274098	0.482004
274102	0.30181199999999997
274106	0.05246699999999999
274115	0.119547
274117	1.7793729999999999
274122	0.38526
274128	0.33522399999999997
274135	0.210852
274136	0.23303000000000001
274139	0.167854
274141	0.531462
274144	0.210509
274147	0.24314899999999998
274148	0.035591000000000005
274150	0.028755000000000003
274153	0.23001300000000002
274176	0.23438
274177	0.246544
274185	2.394406
274200	0.050935
274204	0.139298
274206	0.317923
274213	0.059058000000000006
274215	0.442587
274219	0.075889
274220	0.540492999999999
274228	0.148154
274239	0.08960599999999999
274243	0.128466
274250	1.12391
274257	0.036715
274259	0.138799
274272	0.374187
274274	0.05549
274279	0.540492999999999
274289	0.039905
274292	0.253388
274294	0.070452
274297	0.264881
274299	0.045776
274308	0.024288
274312	0.39095
274317	0.06637799999999999
274318	0.474141
274320	0.404437
274324	0.064193
274333	0.25196999999999997
274335	0.042121
274344	0.661571
274347	3.598268
274348	0.228863
274357	0.240603
274365	0.049913
274374	0.034698
274380	0.02493
274387	0.07499
274392	0.061764
274397	0.362989
274400	0.044652
274405	0.508727
274406	0.284094
274422	0.026532
274424	0.25805100000000003
274438	0.067511
274442	0.056235
274447	0.235033
274455	0.058083
274498	0.074524
274499	0.41223999999999994
274500	0.019869
274509	0.140978
274510	0.164302
274521	0.048451999999999995
274528	0.302375
274533	0.35952
274536	0.120323
274546	0.329841
274548	0.089867
274550	0.10413900000000001
274569	0.32564699999999996
274577	0.031969
274592	0.273831
274597	0.402163
274599	0.080345
274603	0.046807999999999995
274613	0.080054
274619	0.313777
274620	0.071423
274622	0.078562
274627	0.068493
274632	0.29393800000000003
274642	0.19988
274651	0.605068
274652	0.066276
274674	0.085424
274691	0.07890499999999999
274694	0.076914
274697	0.047507
274707	0.436096
274708	0.29393800000000003
274713	0.07341
274717	1.7793729999999999
274722	0.067605
274731	0.051749
274740	0.037167
274744	0.040276
274748	0.06425800000000001
274749	0.268356
274754	0.022702
274760	0.7787850000000001
274771	0.23438
274777	0.824665
274779	0.79814
274787	0.061025
274788	0.553316
274794	0.0442
274795	0.396496
274815	0.14669200000000002
274827	0.007495999999999999
274828	0.184356
274836	0.058921
274839	0.17130399999999998
274844	0.24148899999999998
274857	0.083036
274874	0.218702
274879	0.295696
274891	1.7793729999999999
274893	0.03412
274894	0.08270599999999999
274900	0.044902
274901	0.431978
274907	0.082066
274912	0.022644
274913	0.279567
274917	0.666673
274920	0.055082000000000006
274934	0.424928
274935	0.371473
274946	0.35857100000000003
274948	0.029916
274951	1.325834
274958	0.03957
274961	0.383734
274965	0.059582
274972	0.056914
274977	0.052037
274981	0.053578999999999995
274997	0.12837300000000001
275010	0.04684
275011	0.215346
275015	0.5168
275021	0.36336599999999997
275023	0.112357
275045	0.21406999999999998
275052	0.01211
275053	0.20631599999999997
275057	0.43145900000000004
275061	0.42073
275064	0.091535
275069	0.054287
275078	0.04469
275082	0.183451
275085	0.9153879999999999
275097	0.012693000000000001
275098	0.30698600000000004
275100	0.40224
275105	0.13270099999999999
275109	0.255635
275110	0.057352
275115	0.47163900000000003
275116	0.029179000000000004
275118	0.5025390000000001
275123	0.03952
275131	0.036937
275132	0.24693
275136	0.06538300000000001
275138	0.081045
275139	0.051658
275143	0.14246199999999998
275150	0.06389700000000001
275153	0.025731999999999998
275158	0.306043
275159	0.067199
275171	0.030445999999999997
275180	0.045373000000000004
275194	0.465862
275197	0.266988
275206	0.19886800000000002
275216	0.355489
275218	0.25995799999999997
275227	0.437705
275235	0.196389
275236	0.054467999999999996
275237	0.035431
275246	0.057524
275249	0.180096
275257	0.010923
275262	0.266448
275267	0.553316
275275	0.361255
275285	0.31633
275286	0.46198199999999995
275288	0.251819
275293	0.071521
275296	0.034314
275300	1.7793729999999999
275303	0.13671
275305	0.404679
275319	0.52896
275321	0.053175
275330	0.371523
275331	0.066053
275333	0.344885
275339	0.07034800000000001
275341	0.061727
275344	0.013125
275346	0.405857
275349	0.060117
275354	0.22085900000000003
275355	0.10461400000000001
275358	0.289881
275365	0.263324
275366	0.34170500000000004
275370	0.083325
275378	0.15303599999999998
275379	0.020708
275384	0.361255
275397	0.431792
275402	0.658366
275403	0.060532
275423	0.349965
275424	0.392086
275434	0.013028999999999999
275442	0.058753999999999994
275449	0.342941
275451	0.24314899999999998
275456	0.402621
275470	0.077416
275471	0.258705
275472	0.0551
275474	0.05655
275476	0.160682
275479	0.22223299999999999
275483	0.046831
275493	0.107644
275504	0.051866999999999996
275511	0.046973
275514	0.08346
275521	0.002478
275533	0.219479
275536	0.049178
275539	0.361255
275540	0.287524
275543	0.104652
275556	0.025199
275557	0.025081
275563	0.14802200000000001
275569	0.199275
275580	0.036268
275591	0.268356
275592	0.15911
275593	0.158969
275599	0.012865999999999999
275605	0.017679
275616	0.044052
275618	0.24314899999999998
275621	0.051870000000000006
275627	0.048401
275628	0.051133
275631	0.268356
275648	0.059559
275653	0.048894
275676	0.056485
275684	0.172493
275685	0.5578890000000001
275691	0.371523
275693	0.183451
275696	0.310523
275701	0.175758
275707	0.130954
275708	0.029695
275739	0.136408
275743	0.045183
275746	0.031838
275754	0.082001
275759	0.020312
275764	0.050311
275765	0.040961000000000004
275770	0.23719400000000002
275771	0.086563
275776	0.089043
275786	0.172604
275796	0.058615999999999994
275804	0.24314899999999998
275810	0.10924600000000001
275819	0.041217000000000004
275824	0.049849
275845	0.022659000000000002
275850	0.28233600000000003
275851	0.255254
275859	0.056866
275861	0.045273
275869	0.051189
275872	0.181381
275873	0.303115
275875	0.07599299999999999
275881	0.411785
275882	0.023694
275895	0.145017
275899	0.053163999999999996
275913	0.030027999999999996
275924	0.023528
275925	0.177201
275926	0.35445
275928	0.170956
275929	0.20038399999999998
275936	0.310017
275937	0.033865
275947	0.24314899999999998
275950	0.062953
275952	0.29317
275960	0.371094
275970	0.167078
275974	0.056388
275975	0.059319000000000004
275984	0.06869
275987	0.24314899999999998
275990	0.064573
275997	0.020361
276000	0.047657
276006	0.31014400000000003
276008	0.086431
276010	0.016890000000000002
276016	0.06262999999999999
276029	0.140739
276037	0.136925
276044	0.090239
276046	0.02326
276050	0.24148899999999998
276052	0.136487
276077	0.195929
276091	0.033287
276096	0.35340900000000003
276106	0.049238
276110	0.084513
276115	0.13072999999999999
276120	0.355367
276125	0.083734
276133	0.014667
276134	0.069185
276135	0.016592
276141	0.268356
276149	0.035601
276151	0.04962
276155	0.824665
276158	0.129029
276168	0.07955599999999999
276172	0.035629
276183	0.036577
276190	0.122128
276193	0.24314899999999998
276195	0.13062100000000001
276208	0.073543
276210	0.213707
276217	0.200005
276218	0.090396
276222	0.631517
276225	0.119603
276236	0.016956
276241	0.275924
276247	0.104931
276249	0.081436
276257	0.184661
276259	0.344829
276260	0.050513
276270	0.02673
276279	0.337911
276290	0.052834000000000006
276302	0.052436
276305	0.041911000000000004
276312	0.262513
276325	0.073041
276354	0.263577
276364	0.198464
276370	0.044167000000000005
276375	0.236634
276378	0.154278
276386	0.020766
276395	0.11561199999999999
276398	0.361255
276399	0.09599400000000001
276402	0.723827
276404	0.14064100000000002
276406	0.26837300000000003
276414	0.07987899999999999
276425	0.028742
276429	0.021999
276434	0.09766799999999999
276466	0.06683099999999999
276478	0.11319100000000001
276481	0.023934999999999998
276484	0.040712
276491	0.088831
276493	0.124207
276499	0.133403
276509	0.075098
276511	0.258799
276513	0.065839
276522	0.041568
276527	0.42584399999999994
276531	0.033222
276542	0.07816000000000001
276561	0.082566
276564	0.138504
276567	0.026686
276572	0.310523
276575	0.063145
276580	0.06985
276586	0.308336
276592	0.09815399999999999
276597	0.623989
276605	0.051463999999999996
276620	0.353645
276622	0.017215
276624	0.864641
276629	0.07739700000000001
276631	0.106733
276632	0.023091
276636	0.457765
276643	0.037816
276648	0.051881
276650	0.417324
276652	0.03855
276656	0.106624
276657	0.078346
276662	0.779669
276663	0.049145999999999995
276668	0.099991
276674	0.059563
276678	0.072479
276679	0.255254
276687	0.231256
276688	0.9153879999999999
276692	0.081919
276694	0.319363
276701	0.050842
276702	0.24314899999999998
276703	0.22558499999999998
276704	0.286749
276715	0.090906
276721	0.089712
276727	0.5141060000000001
276740	0.24148899999999998
276747	0.189028
276755	0.084477
276761	0.055247000000000004
276762	0.079302
276769	0.234008
276770	0.051675
276777	0.044383
276783	0.07875800000000001
276786	0.29293800000000003
276795	0.129332
276798	0.24314899999999998
276802	0.06337999999999999
276808	0.058306
276810	0.045947
276812	0.1131
276825	0.042142
276834	0.021422999999999998
276837	0.07750499999999999
276843	0.056796000000000006
276859	0.14746900000000002
276861	0.07485800000000001
276867	0.035456
276882	0.183451
276889	0.268356
276894	0.40581
276903	0.045369
276906	0.066025
276931	0.169449
276934	0.032615
276941	0.143317
276959	0.083324
276985	0.14518399999999998
276992	0.511321
276996	0.11914100000000001
277021	0.07030800000000001
277026	0.182726
277035	0.07423400000000001
277037	0.495213
277041	0.41556400000000004
277046	0.154152
277047	0.337911
277051	0.325416
277063	0.057303
277066	0.022253
277067	0.060707000000000004
277068	0.076731
277069	0.213248
277071	0.038716
277081	0.070248
277090	0.060538
277092	0.109142
277094	0.006954000000000001
277104	0.07081599999999999
277106	0.17116900000000002
277109	0.20214200000000002
277115	0.14388299999999998
277120	0.042813
277125	0.08845499999999999
277127	0.170451
277130	0.05340399999999999
277132	0.8242809999999999
277135	0.305738
277142	0.032013
277143	0.030505
277150	0.360634
277153	0.17826199999999998
277154	0.33015700000000003
277163	0.11654300000000001
277179	0.189167
277181	0.24314899999999998
277186	0.021216
277193	0.088245
277194	0.325701
277200	0.045474
277202	0.8736860000000001
277204	0.314038
277208	0.0308
277215	0.10911199999999999
277217	0.7787850000000001
277224	0.068102
277231	0.01493
277265	0.038318
277282	0.045745
277292	0.428076
277293	0.049718
277295	0.24454299999999998
277297	0.204973
277298	0.7787850000000001
277299	0.101405
277303	0.198312
277311	0.117743
277329	0.044201
277332	0.059063
277340	0.10973599999999999
277349	0.066081
277351	0.047518
277352	0.036774
277357	0.061480999999999994
277360	0.424928
277364	0.066385
277373	0.132128
277377	0.204458
277378	0.27392
277385	0.070441
277388	0.180615
277396	0.082963
277400	0.51171
277409	0.21067600000000003
277410	0.045652
277414	0.015525
277420	0.09436900000000001
277421	0.282222
277425	0.362174
277442	0.076657
277443	0.06205
277447	0.402756
277472	0.361255
277481	0.040855
277497	0.382839
277499	0.19988
277505	0.315243
277506	0.042218
277512	0.13805699999999999
277518	0.010311
277519	0.9153879999999999
277521	0.045075
277522	0.367964
277527	0.106332
277529	0.075249
277534	0.087408
277537	0.268356
277566	0.01051
277574	0.052895000000000005
277584	0.24314899999999998
277588	0.520154
277589	0.05839199999999999
277593	0.042230000000000004
277602	0.190727
277604	0.38526
277616	0.034308
277619	0.23575900000000002
277620	0.187454
277626	0.206121
277633	0.052046
277634	0.655313
277641	0.319533
277643	0.030876999999999998
277647	0.07917
277649	0.268356
277651	0.008648999999999999
277652	0.019408
277656	0.066458
277664	0.199875
277667	0.10496400000000002
277668	0.03406
277671	0.11856400000000002
277676	0.055340999999999994
277678	0.46167700000000006
277682	0.042814
277687	0.4292
277690	0.193656
277693	0.141341
277695	0.325119
277698	0.190872
277713	0.118751
277716	9.963981
277723	0.130366
277725	0.29393800000000003
277726	0.044258
277727	0.368616
277728	0.428737
277729	0.071848
277735	0.30223099999999997
277743	0.149361
277768	0.188771
277772	0.15373399999999998
277773	0.214928
277776	0.394777
277777	0.7435689999999999
277783	0.154245
277785	0.149974
277789	0.020367
277790	0.355489
277792	0.039263
277793	0.053537
277799	0.649299
277808	0.212908
277811	0.038188
277812	0.143157
277813	0.13054100000000002
277820	0.495367
277821	0.152364
277828	0.017089
277829	0.034731
277836	0.086788
277839	0.015880000000000002
277842	0.091262
277855	0.25816300000000003
277867	0.039169
277868	0.055807
277870	0.044479000000000005
277873	0.023933000000000003
277876	0.151302
277877	0.33776799999999996
277885	0.040395
277887	0.31805700000000003
277889	0.165174
277894	0.542428
277901	0.126308
277908	0.483591
277912	0.530469
277916	0.6668069999999999
277922	0.070171
277923	0.162899
277933	0.028428
277942	0.062812
277944	0.11485999999999999
277946	0.075275
277949	0.22117699999999998
277951	0.042261
277957	0.261687
277958	0.237438
277965	0.29393800000000003
277967	0.064437
277968	0.049552
277980	0.9153879999999999
277981	0.368616
278006	0.077177
278012	0.53851
278017	0.132767
278021	0.040337
278028	0.070262
278029	0.076571
278031	0.088798
278037	0.596204
278041	0.028219
278042	0.038235000000000005
278047	0.391999
278050	0.404353
278052	0.373687
278057	0.10867
278059	0.150404
278064	8.005796
278071	0.090544
278072	0.48656099999999997
278073	5.398438
278075	0.028652999999999998
278091	0.141508
278093	0.31045100000000003
278094	0.187619
278097	0.233602
278098	0.13485899999999998
278103	0.06375
278104	0.5597
278109	0.054832000000000006
278110	0.144819
278113	0.073728
278115	0.040027999999999994
278123	0.308629
278124	0.097419
278125	0.539697
278130	0.076677
278136	0.031098
278138	0.038294
278140	0.18717
278145	0.074022
278157	0.310017
278158	0.046376
278164	0.068172
278172	0.063448
278178	0.277484
278185	0.14507899999999999
278191	0.187454
278198	0.234427
278201	0.032549
278210	0.075169
278219	0.092612
278225	0.095596
278226	0.075089
278231	0.28029
278239	0.236319
278241	0.402692
278243	0.066791
278244	0.061350999999999996
278246	0.503927
278251	0.044161
278258	0.131049
278259	0.079618
278263	4.655214
278269	0.022437000000000002
278270	0.10366900000000001
278281	0.036924
278282	0.648655
278296	0.060041
278297	0.076424
278300	0.068662
278301	0.022441
278303	0.030524000000000003
278305	0.033583999999999996
278306	0.15804300000000002
278319	0.5699270000000001
278327	0.222809
278332	0.287524
278333	0.08225299999999999
278334	0.311155
278338	0.027197000000000002
278345	0.019356
278351	0.19665
278352	0.093447
278355	0.131379
278362	0.063377
278365	0.0729
278366	0.032132
278371	0.0007769999999999999
278376	0.15274100000000002
278390	0.085746
278392	0.101296
278394	0.059654
278396	0.212908
278398	0.056305999999999995
278399	0.034347
278413	0.068882
278416	0.30438899999999997
278417	0.12921400000000002
278418	0.41874799999999995
278426	0.017736000000000002
278430	0.049937999999999996
278433	0.025851
278436	0.9153879999999999
278437	0.030374
278440	0.065634
278446	0.530786
278452	0.287718
278462	0.062465
278480	0.30743200000000004
278495	0.038002999999999995
278499	0.007016
278500	0.049520999999999996
278503	0.080305
278505	0.099887
278506	0.052805
278508	0.423887
278511	0.356131
278515	0.25800700000000004
278522	0.187454
278539	0.7787850000000001
278543	0.051945000000000005
278544	0.188422
278550	0.38236
278560	0.016674
278562	0.078872
278563	0.12754400000000002
278565	0.050976
278566	0.553316
278585	0.25854699999999997
278586	0.6339
278587	4.076146
278588	0.361255
278594	0.370996
278595	0.032179
278602	0.035416
278603	0.150948
278609	0.035085000000000005
278612	0.074157
278616	0.27524099999999996
278617	0.047046
278629	0.253511
278639	0.051658
278640	0.117078
278650	0.087513
278654	0.254371
278656	0.14009000000000002
278659	1.7793729999999999
278664	0.402692
278667	0.07522100000000001
278670	0.04199
278675	0.097077
278678	0.087703
278680	0.044532999999999996
278683	0.21136100000000002
278684	0.06891599999999999
278687	0.123026
278689	0.34988400000000003
278697	0.093957
278702	0.058036000000000004
278708	0.160972
278712	0.060389
278727	0.181591
278731	0.268356
278732	0.06629700000000001
278733	0.046269
278735	0.319363
278736	0.368616
278739	0.777401
278746	0.050335000000000005
278750	0.9153879999999999
278751	0.134235
278753	0.040781
278758	0.103131
278760	0.38913200000000003
278764	0.072588
278770	0.347092
278774	0.171179
278777	0.05014
278788	0.393525
278789	0.022069
278792	0.29393800000000003
278795	0.009491
278809	0.176739
278810	0.272475
278812	6.99448
278817	0.17510599999999998
278831	0.237438
278832	0.373687
278835	0.199875
278836	0.114345
278838	0.045844
278843	0.368616
278846	0.12606900000000001
278847	0.054903
278848	0.048388
278854	0.06966599999999999
278856	0.586278
278860	0.553316
278872	0.06292
278879	0.16808
278884	0.148392
278887	0.034102
278891	0.050796
278899	0.574286
278901	0.107176
278906	0.15442899999999998
278912	0.064636
278913	0.27063200000000004
278920	0.287718
278928	0.027785
278931	0.22007100000000002
278936	0.07083099999999999
278938	0.158872
278945	0.044301
278949	0.9153879999999999
278952	0.377064
278955	0.127403
278958	0.123671
278960	0.070465
278962	0.008874
278965	0.187369
278968	0.142371
278970	0.088838
278972	0.237438
278983	0.5597
278985	0.012958
279004	0.053903999999999994
279006	0.037847000000000006
279007	0.157154
279010	0.056053
279019	0.06539099999999999
279026	0.026516
279027	0.038865
279033	0.402692
279034	0.7787850000000001
279040	0.528325
279044	0.8878469999999999
279048	0.084233
279050	0.15559800000000001
279053	0.048434
279056	0.210326
279059	0.05909
279072	0.036009
279074	0.098885
279075	0.148845
279076	0.410312
279084	0.30648800000000004
279091	0.070256
279095	0.063669
279102	0.44410200000000005
279107	0.071756
279109	0.486968
279115	0.062075
279116	0.101684
279117	0.095093
279120	0.102365
279122	0.023227
279125	0.047113999999999996
279128	0.3565
279129	0.029209
279132	0.11533299999999999
279134	0.154608
279138	0.052690999999999995
279144	0.13380899999999998
279151	0.337911
279155	0.48248900000000006
279156	0.277464
279157	0.060897
279159	0.217207
279179	0.7121149999999999
279180	0.31014400000000003
279185	0.33362800000000004
279186	0.096764
279187	0.032296
279188	0.178119
279193	0.033082
279194	0.018736000000000003
279195	0.183339
279203	0.118862
279204	0.034717000000000005
279206	0.064264
279209	0.311483
279214	1.2413
279215	0.040869
279220	0.014422999999999998
279230	0.613603
279231	0.023149
279234	0.156109
279235	0.028694
279237	0.371523
279248	0.093533
279253	0.050743
279257	0.038482999999999996
279258	0.017784
279266	0.046011
279268	0.042742
279278	0.052779
279281	0.044755
279283	0.9153879999999999
279284	0.047159
279287	0.428737
279297	0.41223999999999994
279298	0.268356
279301	0.253388
279302	0.031543
279306	0.202287
279309	6.915817999999999
279314	0.023865
279315	0.079678
279325	0.037471
279340	0.24148899999999998
279341	0.037448
279344	0.268356
279354	0.05939199999999999
279355	0.147418
279357	0.327409
279358	0.016752
279364	0.056646
279370	0.21437199999999998
279374	0.023031
279378	0.259733
279383	0.082755
279384	0.141452
279387	0.091697
279390	0.063425
279401	0.026075
279402	0.17029
279404	0.040493
279424	0.274413
279425	0.026455000000000003
279431	0.310523
279432	0.337911
279436	0.041135000000000005
279439	0.187454
279450	0.083299
279461	0.297503
279462	0.23063899999999998
279463	0.24908000000000002
279470	0.08295599999999999
279473	0.10728399999999999
279486	0.103237
279487	0.118153
279490	0.049173
279492	0.194399
279497	0.407918
279498	0.264486
279501	0.161457
279515	0.037562
279516	0.18698399999999998
279521	0.20578600000000002
279524	0.044892
279527	0.163302
279529	0.054095000000000004
279534	0.17465899999999998
279539	0.030882999999999997
279548	0.31708000000000003
279554	0.373687
279558	0.061584
279561	0.40608
279567	0.058521000000000004
279569	0.052046
279572	0.9153879999999999
279576	0.020319
279578	0.268592
279579	0.064051
279582	0.268356
279589	0.402692
279590	0.061135
279596	0.373687
279600	0.9153879999999999
279602	0.37456500000000004
279605	0.059646000000000005
279611	4.886013
279613	0.41223999999999994
279614	0.199875
279617	0.243519
279631	0.424807
279641	0.021934
279646	0.304892
279648	0.154603
279649	0.193603
279650	0.424928
279657	0.047524000000000004
279659	0.10760399999999999
279663	0.11062999999999999
279699	0.026872000000000004
279716	0.253388
279748	0.263529
279809	0.24859
279844	0.264486
279872	0.035845999999999996
279874	0.539401
279877	0.117486
279910	0.01609
279948	0.032299
279978	0.033056999999999996
279993	0.285083
280035	0.05581900000000001
280092	0.5494
280179	0.051749
280213	0.037293
280233	0.046008
280281	0.090613
280369	0.055519000000000006
280438	0.076765
280453	0.071189
280459	0.008468
280463	0.982432
280480	0.028526
280502	1.257211
280538	0.946275
280540	0.377836
280545	0.08633099999999999
280566	0.9596120000000001
280567	0.017335
280584	0.10268699999999999
280592	0.031167
280631	0.026781
280661	0.006365999999999999
280706	0.016335
280745	0.10751400000000001
280781	0.038512
280799	0.031111
280825	0.025319
280888	0.08648600000000001
280943	0.00403
280948	0.373687
280968	0.01005
280979	0.157013
281015	0.004287
281047	0.023929
281078	0.407713
281143	0.048568
281206	0.044308999999999994
281220	0.028651999999999997
281260	0.370996
281310	0.010767
281311	0.046239999999999996
281360	0.026608999999999997
281379	3.1789
281431	0.108608
281469	0.069438
281512	0.413267
281539	0.061161
281593	0.182419
281597	0.08770499999999999
281659	0.035299000000000004
281663	0.230276
281684	0.002897
281741	0.029712
281742	0.023587999999999998
281758	0.021573
281783	0.036716000000000006
281821	0.068549
281828	0.324033
281862	0.293147
281873	0.019013
281938	0.153427
282077	0.020798
282132	0.363185
282165	0.028860000000000004
282168	0.040872000000000006
282184	1.140575
282250	0.01059
282277	0.311417
282295	0.188177
282301	0.311155
282310	0.012209000000000001
282325	0.1615
282328	0.9153879999999999
282355	0.039282
282360	0.013645
282451	0.288074
282458	0.108223
282476	0.483591
282480	0.04916
282529	0.29382199999999997
282549	0.060753999999999996
282561	0.039889
282670	1.247162
282676	0.200755
282706	0.072353
282746	0.263324
282750	0.08015499999999999
282759	0.292796
282872	0.002092
282928	0.139048
283053	0.10930899999999999
283117	0.06626699999999999
283225	0.142269
283254	0.29382199999999997
283271	0.044631
283319	0.25183
283320	0.022194
283331	0.49626400000000004
283400	0.090157
283485	0.035132
283606	0.468663
283611	0.047037999999999996
283629	0.511578
283637	0.37283099999999997
283688	0.7787850000000001
283700	0.575952
283715	0.089197
283765	0.010642
283847	0.16458699999999998
283864	0.083023
283909	0.7787850000000001
283938	0.042186
283943	0.048708
284008	0.195435
284011	0.045600999999999996
284014	0.042847
284052	0.154152
284090	0.013275
284123	0.005207
284168	0.119582
284171	0.044452
284177	0.015559
284241	0.021325
284266	5.9847980000000005
284293	0.030719999999999997
284303	0.076886
284308	0.025467
284321	0.06983400000000001
284348	0.045441
284360	0.036743
284413	0.062426999999999996
284420	0.05814400000000001
284456	0.41341400000000006
284577	0.042513999999999996
284592	0.723586
284672	0.013538
284744	0.29065799999999997
284812	0.9153879999999999
284813	0.513008
284815	0.04205
284848	0.046814
284851	0.084385
284868	0.009826
284878	0.320686
284946	0.341159
285041	0.25450700000000004
285061	0.15498900000000002
285068	0.017456
285160	0.031951
285269	0.019764
285320	0.081759
285364	0.24718400000000001
285374	0.149307
285415	0.093175
285456	0.008839
285497	0.0043619999999999996
285536	0.018024000000000002
285553	0.019798
285579	0.092826
285591	0.056111
285599	0.28174499999999997
285688	0.0422
285726	0.098636
285739	1.140575
285767	0.087011
285790	0.285529
285871	0.042969
285908	0.022007
285927	0.014666
286010	0.028072000000000003
286030	0.036739
286035	0.362951
286079	0.0204
286126	0.045141
286163	0.02336
286220	0.28662
286227	0.41223999999999994
286244	0.690682
286367	0.26568200000000003
286368	0.081541
286466	0.27063200000000004
286499	0.845474
286507	0.054372000000000004
286514	0.078831
286579	0.025432
286595	0.0473
286647	0.042114
286652	0.5597
286668	0.034948
286679	0.0116
286686	0.016836
286704	0.10565999999999999
286813	0.09153700000000001
286856	0.505655
286864	0.442195
286874	0.016654
286878	0.034881999999999996
286880	0.036114
286918	0.28366399999999997
286919	0.02584
286945	0.041065
286955	0.370996
286961	0.091352
286992	0.110568
287021	0.036682
287032	0.041836
287034	0.047173
287074	1.140575
287139	0.047445999999999995
287179	0.025842
287209	1.2656690000000002
287211	0.038044
287305	0.053217999999999994
287316	0.5550609999999999
287334	0.131573
287361	0.038653
287366	0.310523
287368	0.053687
287384	0.28257899999999997
287387	0.087497
287388	0.1726
287400	0.05973200000000001
287402	0.266757
287413	0.046830000000000004
287419	0.23098200000000002
287441	0.020775
287445	0.130169
287452	0.266988
287464	0.11168399999999999
287471	0.047889999999999995
287483	0.119969
287493	0.368616
287496	0.266988
287502	0.160855
287505	0.045567
287506	0.7579520000000001
287507	0.054012
287508	0.052144
287510	0.013116999999999998
287514	0.024744
287531	0.262586
287539	0.053189
287541	0.025522
287544	0.317917
287547	0.032831
287555	0.092651
287558	0.104038
287559	0.027204000000000002
287560	0.15723099999999998
287570	0.012542
287575	0.7151569999999999
287576	0.077887
287578	0.287524
287580	0.047284
287589	0.190419
287592	0.048458999999999995
287593	0.607093
287597	0.082099
287608	0.042901999999999996
287619	0.178898
287620	0.14919200000000002
287635	0.194766
287645	0.033069
287646	0.026282999999999997
287657	0.019341
287660	0.022323
287662	0.29989499999999997
287664	0.085896
287668	0.055209
287678	0.071546
287689	0.109142
287691	0.040073000000000004
287692	0.112971
287700	0.07092899999999999
287724	0.141604
287744	0.159012
287755	0.035371
287759	0.12864
287767	0.169664
287773	0.047370999999999996
287776	0.019783000000000002
287781	0.06865299999999999
287786	0.025005
287788	0.063195
287790	0.21881599999999998
287798	0.120473
287805	0.287524
287808	0.253388
287811	0.050496
287813	0.057949
287817	0.056205
287823	0.26616599999999996
287826	0.282572
287849	0.045655
287852	0.13179000000000002
287855	0.382913
287863	0.024294
287875	0.08343099999999999
287879	0.24791
287880	0.6491359999999999
287884	0.035251
287889	0.282222
287898	0.303452
287907	0.32476900000000003
287909	0.024269
287924	0.11893
287931	0.16314
287940	0.152833
287949	0.071488
287951	0.093662
287953	0.13314
287977	0.603104
287978	0.192145
287984	0.0052829999999999995
287992	0.042718
287996	0.495576
287998	0.314892
288004	0.021667
288017	0.31014400000000003
288026	0.06614600000000001
288029	0.059715
288040	0.015385
288044	0.078707
288049	0.047594
288052	0.08555
288054	0.080067
288064	0.17372100000000001
288070	0.019332
288075	0.0942
288076	0.392778
288079	0.25703000000000004
288095	0.266257
288106	0.07594
288109	0.438445
288119	0.36336599999999997
288120	0.046488999999999996
288128	0.037911
288138	0.253388
288148	0.093083
288159	0.319363
288165	0.182469
288168	0.125251
288192	0.43568599999999996
288193	0.221208
288195	0.070233
288198	0.266988
288199	0.168399
288207	0.017230000000000002
288212	0.28257899999999997
288215	0.131072
288223	0.049719
288224	0.11205999999999999
288230	0.277464
288235	0.022321
288238	0.23579299999999997
288249	0.020665
288250	0.168284
288258	0.186926
288265	0.175597
288283	0.017391
288285	0.143458
288309	0.680689
288312	0.644987
288318	0.269435
288331	0.21
288332	0.102404
288341	0.057809000000000006
288343	0.051825
288349	0.076504
288351	0.025518
288352	0.086536
288354	0.287524
288362	0.068593
288364	0.24314899999999998
288367	0.020881999999999998
288379	0.150074
288383	0.195476
288385	0.055651
288394	0.15527
288404	0.30694699999999997
288408	0.10801500000000001
288409	0.297215
288417	0.037773
288420	1.270558
288422	0.075112
288428	0.055215
288438	0.046542
288442	0.050472
288445	0.186015
288447	0.03312
288458	0.238905
288487	0.48681899999999995
288489	0.048178
288492	0.038810000000000004
288494	0.055229999999999994
288496	0.141903
288501	0.019894
288518	0.08505599999999999
288521	0.070853
288541	0.307557
288543	0.08797
288552	0.007063
288555	0.5550609999999999
288556	0.126399
288557	0.2399
288581	0.06755900000000001
288583	0.225569
288584	0.090125
288586	0.064239
288594	0.055048
288613	0.195434
288614	0.065161
288615	0.817691
288621	0.251822
288637	0.253388
288651	0.088318
288652	0.30999299999999996
288670	0.07255299999999999
288677	0.045286
288680	0.036666000000000004
288681	0.227542
288682	0.073364
288683	0.056062
288687	0.062917
288690	0.379733
288702	0.32634
288705	0.766027
288707	0.267275
288718	0.171929
288723	0.025664
288736	0.31049899999999997
288740	0.039304
288743	0.223124
288748	0.205875
288752	0.299791
288760	0.064539
288779	0.137515
288780	0.253388
288784	0.036398
288810	0.044243
288814	0.406058
288835	0.317923
288839	0.070012
288843	0.201212
288847	0.38513800000000004
288872	0.589572
288873	0.307181
288876	0.052733
288887	0.589572
288889	0.061833000000000006
288899	0.589572
288912	0.012291
288924	0.079864
288928	0.923968
